Type,Days for shipping (real),Days for shipment (scheduled),Order Region,Delivery Status,Late_delivery_risk,Category Name,Customer City,Order Item Total
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,351.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,260.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,335.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,239.9799957
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,224.9900055
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,299.9899902
TRANSFER,2,1,Western Europe,Late delivery,1,Books ,Caguas,27.96999931
TRANSFER,2,1,Western Europe,Late delivery,1,Books ,Caguas,27.96999931
TRANSFER,2,1,Western Europe,Late delivery,1,Computers,Caguas,1350.0
TRANSFER,2,1,Western Europe,Late delivery,1,Cameras ,Caguas,397.7999878
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,98.98999786
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,95.98999786
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,129.9900055
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,129.9900055
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,128.6900024
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,124.7900009
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,123.4899979
TRANSFER,2,1,Western Europe,Late delivery,1,Children's Clothing,Caguas,337.4599915
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,118.2900009
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,53.99000168
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,116.9899979
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,110.4899979
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,109.1900024
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,107.8899994
TRANSFER,2,1,Western Europe,Late delivery,1,Children's Clothing,Caguas,292.8200073
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,San Juan,97.48999786
TRANSFER,2,1,Western Europe,Late delivery,1,Men's Footwear,Caguas,97.48999786
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,48.5
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,44.0
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,42.5
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,399.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,293.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,290.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,387.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,284.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,379.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,283.480011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,377.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,363.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Camping & Hiking,Caguas,269.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,351.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,351.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,319.980011
TRANSFER,2,1,Western Europe,Late delivery,1,Fishing,Caguas,299.9899902
TRANSFER,2,1,Western Europe,Late delivery,1,CDs ,Caguas,11.18000031
TRANSFER,2,1,Western Europe,Late delivery,1,CDs ,Caguas,10.84000015
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cameras ,Caguas,452.0400085
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cameras ,Caguas,438.480011
TRANSFER,2,1,Western Europe,Shipping canceled,0,Computers,Bayamon,1275.0
TRANSFER,2,1,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,97.48999786
TRANSFER,2,1,Western Europe,Shipping canceled,0,Camping & Hiking,Caguas,269.980011
TRANSFER,2,1,Western Europe,Shipping canceled,0,DVDs,Caguas,123.2900009
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Caguas,107.9800034
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Caguas,104.3799973
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,116.3799973
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,115.1800003
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,107.9800034
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,105.5800018
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,99.58000183
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,193.9799957
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,165.9799957
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,118.7799988
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,116.3799973
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Bayamon,101.9800034
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Bayamon,100.7799988
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,89.98999786
TRANSFER,2,1,Western Europe,Late delivery,1,Girls' Apparel,Caguas,50.0
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,66.37999725
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,66.37999725
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,83.0
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,80.0
TRANSFER,2,1,Western Europe,Late delivery,1,Accessories,Caguas,43.47999954
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cardio Equipment,Caguas,197.9799957
TRANSFER,2,1,Western Europe,Shipping canceled,0,Shop By Sport,Caguas,75.98000336
TRANSFER,2,1,Western Europe,Shipping canceled,0,Women's Apparel,Caguas,82.0
TRANSFER,2,1,Western Europe,Shipping canceled,0,Women's Apparel,Yauco,147.0
TRANSFER,2,1,Western Europe,Shipping canceled,0,Women's Apparel,Caguas,144.0
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,283.4700012
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,260.9700012
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,172.7700043
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,147.5800018
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,134.9799957
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,115.1699982
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,142.5
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,141.75
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,135.0
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,132.0
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,104.3700027
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,176.3699951
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,172.7700043
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,167.3699951
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,163.7700043
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,143.9799957
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,113.3700027
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,109.1699982
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,135.0
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,124.5
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,95.98000336
TRANSFER,2,1,Western Europe,Late delivery,1,Electronics,Caguas,81.5699997
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cardio Equipment,Yauco,379.9599915
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Caguas,211.1600037
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Yauco,208.7700043
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Caguas,196.7700043
TRANSFER,2,1,Western Europe,Shipping canceled,0,Women's Apparel,Caguas,192.0
TRANSFER,2,1,Western Europe,Shipping canceled,0,Shop By Sport,Caguas,143.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,351.9599915
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Mayaguez,237.5599976
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,237.5599976
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,226.7599945
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,226.7599945
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,191.9700012
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,200.0
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,156.7599945
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,139.1699982
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,134.3699951
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,134.3699951
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,119.9700012
TRANSFER,2,1,Western Europe,Late delivery,1,Golf Balls,Caguas,65.5699997
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,383.9599915
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,339.9700012
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,319.9700012
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,239.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,232.7599945
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,191.9700012
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,189.0
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,135.9700012
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,134.3699951
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,166.0
TRANSFER,2,1,Western Europe,Shipping canceled,0,Shop By Sport,Caguas,131.1699982
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Yauco,283.4500122
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Caguas,272.9500122
TRANSFER,2,1,Western Europe,Shipping canceled,0,Women's Apparel,Caguas,240.0
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,454.9500122
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,419.9599915
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,299.9500122
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,284.9500122
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,263.9599915
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,245.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,224.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,191.9499969
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,237.5
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,225.0
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,210.0
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,165.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Trade-In,Caguas,109.9499969
TRANSFER,2,1,Western Europe,Late delivery,1,Trade-In,Caguas,107.75
TRANSFER,2,1,Western Europe,Late delivery,1,Electronics,Mayaguez,215.7599945
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,San Juan,472.4500122
TRANSFER,2,1,Western Europe,Late delivery,1,Cardio Equipment,Caguas,424.9599915
TRANSFER,2,1,Western Europe,Late delivery,1,Fitness Accessories,Caguas,143.4600067
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,San Juan,287.9500122
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,263.9599915
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,263.9599915
TRANSFER,2,1,Western Europe,Late delivery,1,Cleats,Caguas,239.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,250.0
TRANSFER,2,1,Western Europe,Late delivery,1,Women's Apparel,Caguas,242.5
TRANSFER,2,1,Western Europe,Late delivery,1,Shop By Sport,Caguas,169.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Accessories,Caguas,123.6999969
TRANSFER,2,1,Western Europe,Late delivery,1,Electronics,Caguas,143.9600067
TRANSFER,2,1,Western Europe,Late delivery,1,Golf Balls,Caguas,74.95999908
TRANSFER,2,1,Western Europe,Shipping canceled,0,Cleats,Caguas,269.9599915
TRANSFER,2,1,Western Europe,Shipping canceled,0,Women's Apparel,Caguas,245.0
TRANSFER,2,1,Western Europe,Shipping canceled,0,Shop By Sport,Caguas,179.9600067
TRANSFER,1,0,Western Europe,Shipping canceled,0,Consumer Electronics,Caguas,207.3600006
TRANSFER,1,0,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,128.6900024
TRANSFER,0,0,Western Europe,Shipping canceled,0,Cleats,Caguas,50.38999939
TRANSFER,0,0,Western Europe,Shipping canceled,0,Camping & Hiking,Caguas,299.980011
TRANSFER,1,0,Western Europe,Shipping canceled,0,Fishing,Caguas,383.980011
TRANSFER,1,0,Western Europe,Shipping canceled,0,Camping & Hiking,Caguas,284.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Baseball & Softball,Caguas,49.79000092
TRANSFER,0,0,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,83.98999786
TRANSFER,1,0,Western Europe,Late delivery,1,Cardio Equipment,Caguas,81.98999786
TRANSFER,0,0,Western Europe,Shipping on time,0,Boxing & MMA,Caguas,43.97999954
TRANSFER,0,0,Western Europe,Shipping on time,0,Crafts,Caguas,438.4100037
TRANSFER,0,0,Western Europe,Shipping on time,0,Men's Footwear,Caguas,123.4899979
TRANSFER,1,0,Western Europe,Late delivery,1,Men's Footwear,Caguas,113.0899963
TRANSFER,1,0,Western Europe,Late delivery,1,Men's Footwear,Caguas,107.8899994
TRANSFER,0,0,Western Europe,Shipping on time,0,Shop By Sport,Caguas,37.99000168
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,290.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,287.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,284.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Fishing,Caguas,371.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,269.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,245.9799957
TRANSFER,0,0,Western Europe,Shipping on time,0,Fishing,Caguas,319.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Consumer Electronics,Caguas,214.9499969
TRANSFER,0,0,Western Europe,Shipping on time,0,Men's Footwear,Caguas,127.3899994
TRANSFER,0,0,Western Europe,Shipping on time,0,Children's Clothing,Guaynabo,346.3900146
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,58.18999863
TRANSFER,0,0,Western Europe,Shipping on time,0,Men's Footwear,Caguas,126.0899963
TRANSFER,0,0,Western Europe,Shipping on time,0,Men's Footwear,Caguas,126.0899963
TRANSFER,0,0,Western Europe,Shipping on time,0,Men's Footwear,Caguas,122.8399963
TRANSFER,1,0,Western Europe,Late delivery,1,Men's Footwear,Caguas,103.9899979
TRANSFER,1,0,Western Europe,Late delivery,1,Women's Apparel,Caguas,46.5
TRANSFER,0,0,Western Europe,Shipping on time,0,Fishing,Caguas,399.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Fishing,Caguas,383.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,283.480011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,278.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,278.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Fishing,Caguas,371.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,260.980011
TRANSFER,1,0,Western Europe,Late delivery,1,Camping & Hiking,Caguas,254.9799957
TRANSFER,1,0,Western Europe,Late delivery,1,Fishing,Caguas,339.980011
TRANSFER,0,0,Western Europe,Shipping on time,0,Fishing,Caguas,339.980011
TRANSFER,0,0,Western Europe,Shipping on time,0,Camping & Hiking,Caguas,251.9799957
TRANSFER,0,0,Western Europe,Shipping on time,0,Fishing,Caguas,335.980011
TRANSFER,0,0,Western Europe,Shipping on time,0,Fishing,Caguas,327.980011
TRANSFER,0,0,Western Europe,Shipping canceled,0,Cardio Equipment,Caguas,94.48999786
TRANSFER,0,0,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,126.0899963
TRANSFER,0,0,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,124.7900009
TRANSFER,1,0,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,113.0899963
TRANSFER,0,0,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,103.9899979
TRANSFER,0,0,Western Europe,Shipping canceled,0,Women's Apparel,Caguas,98.0
TRANSFER,0,0,Western Europe,Shipping canceled,0,Shop By Sport,Caguas,69.58000183
TRANSFER,0,0,Western Europe,Shipping canceled,0,Hunting & Shooting,Caguas,49.77999878
TRANSFER,0,0,Western Europe,Shipping on time,0,Baseball & Softball,Caguas,69.27999878
TRANSFER,1,0,Western Europe,Late delivery,1,Cardio Equipment,Caguas,173.9799957
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,100.7799988
TRANSFER,1,0,Western Europe,Late delivery,1,Shop By Sport,Caguas,69.58000183
TRANSFER,1,0,Western Europe,Late delivery,1,Cardio Equipment,Caguas,181.9799957
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,101.9800034
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,95.98000336
TRANSFER,0,0,Western Europe,Shipping on time,0,Shop By Sport,Caguas,77.58000183
TRANSFER,1,0,Western Europe,Late delivery,1,Women's Apparel,Caguas,93.0
TRANSFER,0,0,Western Europe,Shipping on time,0,Women's Apparel,Caguas,83.0
TRANSFER,0,0,Western Europe,Shipping on time,0,Golf Balls,Caguas,33.97999954
TRANSFER,0,0,Western Europe,Shipping on time,0,Lacrosse,Caguas,69.72000122
TRANSFER,0,0,Western Europe,Shipping on time,0,Tennis & Racquet,Caguas,114.7200012
TRANSFER,1,0,Western Europe,Late delivery,1,Cardio Equipment,Caguas,74.69999695
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,161.9700012
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,156.5700073
TRANSFER,1,0,Western Europe,Late delivery,1,Cleats,Caguas,147.5800018
TRANSFER,1,0,Western Europe,Late delivery,1,Shop By Sport,Caguas,119.9700012
TRANSFER,0,0,Western Europe,Shipping on time,0,Shop By Sport,Caguas,105.5699997
TRANSFER,0,0,Western Europe,Shipping on time,0,Cardio Equipment,Caguas,245.9799957
TRANSFER,1,0,Western Europe,Late delivery,1,Cleats,Caguas,170.0700073
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,161.9700012
TRANSFER,0,0,Western Europe,Shipping on time,0,Women's Apparel,Caguas,136.5
TRANSFER,1,0,Western Europe,Late delivery,1,Women's Apparel,Caguas,135.0
TRANSFER,1,0,Western Europe,Late delivery,1,Girls' Apparel,Caguas,60.0
TRANSFER,1,0,Western Europe,Shipping canceled,0,Cardio Equipment,Caguas,251.9700012
TRANSFER,1,0,Western Europe,Late delivery,1,Cleats,Caguas,232.7599945
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,208.7700043
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,201.5700073
TRANSFER,0,0,Western Europe,Shipping on time,0,Women's Apparel,Caguas,198.0
TRANSFER,0,0,Western Europe,Shipping on time,0,Shop By Sport,Caguas,139.1699982
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,230.3600006
TRANSFER,1,0,Western Europe,Late delivery,1,Cleats,Caguas,203.9700012
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,196.7700043
TRANSFER,1,0,Western Europe,Late delivery,1,Shop By Sport,Caguas,151.9600067
TRANSFER,1,0,Western Europe,Shipping canceled,0,Golf Balls,Caguas,66.37000275
TRANSFER,0,0,Western Europe,Shipping canceled,0,Shop By Sport,Caguas,173.9600067
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,239.9600067
TRANSFER,0,0,Western Europe,Shipping on time,0,Cleats,Caguas,224.9600067
TRANSFER,1,0,Western Europe,Late delivery,1,Women's Apparel,Caguas,245.0
TRANSFER,0,0,Western Europe,Shipping on time,0,Women's Apparel,Caguas,237.5
TRANSFER,0,0,Western Europe,Shipping on time,0,Women's Apparel,Caguas,232.5
TRANSFER,1,0,Western Europe,Late delivery,1,Women's Apparel,Caguas,227.5
TRANSFER,0,0,Western Europe,Shipping on time,0,Accessories,Caguas,103.7099991
TRANSFER,0,0,Western Europe,Shipping canceled,0,Cleats,Caguas,263.9599915
TRANSFER,0,0,Western Europe,Shipping canceled,0,Cleats,Caguas,260.9599915
TRANSFER,0,0,Western Europe,Shipping canceled,0,Cleats,Caguas,248.9600067
TRANSFER,5,2,Western Europe,Shipping canceled,0,Consumer Electronics,Caguas,245.2899933
TRANSFER,2,2,Western Europe,Shipping canceled,0,Men's Footwear,Caguas,129.9900055
TRANSFER,2,2,Western Europe,Shipping canceled,0,Kids' Golf Clubs,Caguas,593.9899902
TRANSFER,2,2,Western Europe,Shipping canceled,0,Kids' Golf Clubs,Caguas,587.9899902
TRANSFER,2,2,Western Europe,Shipping canceled,0,Kids' Golf Clubs,Caguas,581.9899902
